link,pumps,pumps,pumps,pumps,pumps,pumps
id,P78,P78,P78,P79,P79,P79
properties,flow,energy,status,flow,energy,status
6 days 06:50:00,737.1960075094871,227.02520135608708,1.0,737.1960075094871,227.02520135608708,1.0
6 days 06:55:00,737.1960071469388,227.0252012587578,1.0,737.1960071469388,227.0252012587578,1.0
6 days 07:00:00,737.1960076131187,227.02520138390796,1.0,737.1960076131187,227.02520138390796,1.0
6 days 07:05:00,737.1960075433248,227.02520136517117,1.0,737.1960075433248,227.02520136517117,1.0
6 days 07:10:00,737.196007351859,227.02520131377042,1.0,737.196007351859,227.02520131377042,1.0
6 days 07:15:00,737.1960061990625,227.0252010042918,1.0,737.1960061990625,227.0252010042918,1.0
6 days 07:20:00,737.1960067052462,227.02520114018137,1.0,737.1960067052462,227.02520114018137,1.0
6 days 07:25:00,737.1960077198517,227.02520141256142,1.0,737.1960077198517,227.02520141256142,1.0
6 days 07:30:00,737.1960078219546,227.0252014399719,1.0,737.1960078219546,227.0252014399719,1.0
6 days 07:35:00,737.1960078558477,227.02520144907078,1.0,737.1960078558477,227.02520144907078,1.0
6 days 07:40:00,737.1960080057512,227.02520148931373,1.0,737.1960080057512,227.02520148931373,1.0
6 days 07:45:00,737.1960067342928,227.02520114797923,1.0,737.1960067342928,227.02520114797923,1.0
6 days 07:50:00,737.1960075155381,227.0252013577116,1.0,737.1960075155381,227.0252013577116,1.0
6 days 07:55:00,737.196007513607,227.02520135719314,1.0,737.196007513607,227.02520135719314,1.0
6 days 08:00:00,737.1960076954487,227.02520140601018,1.0,737.1960076954487,227.02520140601018,1.0
6 days 08:05:00,737.1960069080166,227.02520119461698,1.0,737.1960069080166,227.02520119461698,1.0
6 days 08:10:00,737.1960079704562,227.02520147983844,1.0,737.1960079704562,227.02520147983844,1.0
6 days 08:15:00,737.1960080161225,227.025201492098,1.0,737.1960080161225,227.025201492098,1.0
6 days 08:20:00,737.196007396609,227.025201325784,1.0,737.196007396609,227.025201325784,1.0
6 days 08:25:00,737.196008451705,227.02520160903407,1.0,737.196008451705,227.02520160903407,1.0
6 days 08:30:00,737.1960072459467,227.02520128533735,1.0,737.1960072459467,227.02520128533735,1.0
6 days 08:35:00,737.1960081290647,227.02520152241834,1.0,737.1960081290647,227.02520152241834,1.0
6 days 08:40:00,737.196007116927,227.02520125070086,1.0,737.196007116927,227.02520125070086,1.0
6 days 08:45:00,737.196007805521,227.02520143556015,1.0,737.196007805521,227.02520143556015,1.0
6 days 08:50:00,737.1960074759072,227.02520134707228,1.0,737.1960074759072,227.02520134707228,1.0
6 days 08:55:00,737.196008378566,227.02520158939924,1.0,737.196008378566,227.02520158939924,1.0
6 days 09:00:00,737.1960085498216,227.02520163537434,1.0,737.1960085498216,227.02520163537434,1.0
6 days 09:05:00,737.1960073045129,227.02520130105995,1.0,737.1960073045129,227.02520130105995,1.0
6 days 09:10:00,737.1960072635222,227.02520129005566,1.0,737.1960072635222,227.02520129005566,1.0
6 days 09:15:00,737.1960073333463,227.02520130880055,1.0,737.1960073333463,227.02520130880055,1.0
6 days 09:20:00,737.1960076932503,227.02520140542,1.0,737.1960076932503,227.02520140542,1.0
6 days 09:25:00,737.1960080350169,227.02520149717037,1.0,737.1960080350169,227.02520149717037,1.0
6 days 09:30:00,737.1960071565228,227.02520126133066,1.0,737.1960071565228,227.02520126133066,1.0
6 days 09:35:00,737.1960079312194,227.02520146930496,1.0,737.1960079312194,227.02520146930496,1.0
6 days 09:40:00,737.1960066124595,227.02520111527198,1.0,737.1960066124595,227.02520111527198,1.0
6 days 09:45:00,737.1960071319558,227.0252012547355,1.0,737.1960071319558,227.0252012547355,1.0
6 days 09:50:00,737.1960071892844,227.02520127012585,1.0,737.1960071892844,227.02520127012585,1.0
6 days 09:55:00,737.1960079045623,227.02520146214866,1.0,737.1960079045623,227.02520146214866,1.0
6 days 10:00:00,737.1960073608221,227.02520131617672,1.0,737.1960073608221,227.02520131617672,1.0
6 days 10:05:00,737.196007635863,227.02520139001385,1.0,737.196007635863,227.02520139001385,1.0
6 days 10:10:00,737.1960081846767,227.02520153734787,1.0,737.1960081846767,227.02520153734787,1.0
6 days 10:15:00,737.1960080961371,227.02520151357865,1.0,737.1960080961371,227.02520151357865,1.0
6 days 10:20:00,737.1960074185623,227.0252013316775,1.0,737.1960074185623,227.0252013316775,1.0
6 days 10:25:00,737.1960074324625,227.02520133540918,1.0,737.1960074324625,227.02520133540918,1.0
6 days 10:30:00,737.1960076907619,227.02520140475198,1.0,737.1960076907619,227.02520140475198,1.0
6 days 10:35:00,737.1960068741181,227.02520118551658,1.0,737.1960068741181,227.02520118551658,1.0
6 days 10:40:00,737.1960077161517,227.02520141156813,1.0,737.1960077161517,227.02520141156813,1.0
6 days 10:45:00,737.1960077279073,227.025201414724,1.0,737.1960077279073,227.025201414724,1.0
6 days 10:50:00,737.1960062906503,227.02520102887942,1.0,737.1960062906503,227.02520102887942,1.0
6 days 10:55:00,737.196006647643,227.02520112471734,1.0,737.196006647643,227.02520112471734,1.0
6 days 11:00:00,737.1960078630236,227.02520145099723,1.0,737.1960078630236,227.02520145099723,1.0
6 days 11:05:00,737.1960080436016,227.025201499475,1.0,737.1960080436016,227.025201499475,1.0
6 days 11:10:00,737.1960077353185,227.02520141671366,1.0,737.1960077353185,227.02520141671366,1.0
6 days 11:15:00,737.1960075281143,227.02520136108774,1.0,737.1960075281143,227.02520136108774,1.0
6 days 11:20:00,737.19600797248,227.02520148038175,1.0,737.19600797248,227.02520148038175,1.0
6 days 11:25:00,737.1960076857257,227.02520140340002,1.0,737.1960076857257,227.02520140340002,1.0
6 days 11:30:00,737.1960074455598,227.02520133892529,1.0,737.1960074455598,227.02520133892529,1.0
6 days 11:35:00,737.1960080061727,227.02520148942688,1.0,737.1960080061727,227.02520148942688,1.0
6 days 11:40:00,737.1960073091291,227.02520130229922,1.0,737.1960073091291,227.02520130229922,1.0
6 days 11:45:00,737.1960076913685,227.02520140491484,1.0,737.1960076913685,227.02520140491484,1.0
6 days 11:50:00,737.1960067288795,227.02520114652603,1.0,737.1960067288795,227.02520114652603,1.0
6 days 11:55:00,737.1960074604049,227.02520134291052,1.0,737.1960074604049,227.02520134291052,1.0
6 days 12:00:00,737.1960071613178,227.02520126261794,1.0,737.1960071613178,227.02520126261794,1.0
6 days 12:05:00,737.1960076083407,227.02520138262528,1.0,737.1960076083407,227.02520138262528,1.0
6 days 12:10:00,737.1960069319244,227.02520120103523,1.0,737.1960069319244,227.02520120103523,1.0
6 days 12:15:00,737.1960081014262,227.0252015149985,1.0,737.1960081014262,227.0252015149985,1.0
6 days 12:20:00,737.1960069434673,227.02520120413396,1.0,737.1960069434673,227.02520120413396,1.0
6 days 12:25:00,737.196007149043,227.02520125932264,1.0,737.196007149043,227.02520125932264,1.0
6 days 12:30:00,737.1960074765102,227.0252013472342,1.0,737.1960074765102,227.0252013472342,1.0
6 days 12:35:00,737.1960074738831,227.02520134652895,1.0,737.1960074738831,227.02520134652895,1.0
6 days 12:40:00,737.1960064385971,227.02520106859706,1.0,737.1960064385971,227.02520106859706,1.0
6 days 12:45:00,737.196007127537,227.02520125354917,1.0,737.196007127537,227.02520125354917,1.0
6 days 12:50:00,737.1960072033502,227.02520127390187,1.0,737.1960072033502,227.02520127390187,1.0
6 days 12:55:00,737.1960074789248,227.02520134788242,1.0,737.1960074789248,227.02520134788242,1.0
6 days 13:00:00,737.1960078681301,227.0252014523681,1.0,737.1960078681301,227.0252014523681,1.0
6 days 13:05:00,737.1960071275091,227.02520125354167,1.0,737.1960071275091,227.02520125354167,1.0
6 days 13:10:00,737.1960078622997,227.02520145080288,1.0,737.1960078622997,227.02520145080288,1.0
6 days 13:15:00,737.1960078140847,227.02520143785918,1.0,737.1960078140847,227.02520143785918,1.0
6 days 13:20:00,737.1960076501504,227.0252013938495,1.0,737.1960076501504,227.0252013938495,1.0
6 days 13:25:00,737.1960071375157,227.0252012562281,1.0,737.1960071375157,227.0252012562281,1.0
6 days 13:30:00,737.19600757903,227.02520137475656,1.0,737.19600757903,227.02520137475656,1.0
6 days 13:35:00,737.1960070072411,227.02520122125463,1.0,737.1960070072411,227.02520122125463,1.0
6 days 13:40:00,737.1960070095397,227.02520122187178,1.0,737.1960070095397,227.02520122187178,1.0
6 days 13:45:00,737.1960081978815,227.02520154089285,1.0,737.1960081978815,227.02520154089285,1.0
6 days 13:50:00,737.1960077496907,227.0252014205719,1.0,737.1960077496907,227.0252014205719,1.0
6 days 13:55:00,737.1960076058092,227.0252013819457,1.0,737.1960076058092,227.0252013819457,1.0
6 days 14:00:00,737.196007524687,227.02520136016767,1.0,737.196007524687,227.02520136016767,1.0
6 days 14:05:00,737.1960071636233,227.02520126323685,1.0,737.1960071636233,227.02520126323685,1.0
6 days 14:10:00,737.1960081836257,227.0252015370657,1.0,737.1960081836257,227.0252015370657,1.0
6 days 14:15:00,737.1960077105541,227.02520141006542,1.0,737.1960077105541,227.02520141006542,1.0
6 days 14:20:00,737.1960080296301,227.02520149572422,1.0,737.1960080296301,227.02520149572422,1.0
6 days 14:25:00,737.1960064814255,227.02520108009475,1.0,737.1960064814255,227.02520108009475,1.0
6 days 14:30:00,737.1960074744836,227.02520134669015,1.0,737.1960074744836,227.02520134669015,1.0
6 days 14:35:00,737.1960071934355,227.02520127124023,1.0,737.1960071934355,227.02520127124023,1.0
6 days 14:40:00,737.1960075112222,227.02520135655294,1.0,737.1960075112222,227.02520135655294,1.0
6 days 14:45:00,737.196007560274,227.02520136972137,1.0,737.196007560274,227.02520136972137,1.0
6 days 14:50:00,737.1960081695016,227.02520153327404,1.0,737.1960081695016,227.02520153327404,1.0
6 days 14:55:00,737.1960083031154,227.0252015691438,1.0,737.1960083031154,227.0252015691438,1.0
6 days 15:00:00,737.1960075735632,227.02520137328895,1.0,737.1960075735632,227.02520137328895,1.0
6 days 15:05:00,737.1960077947384,227.02520143266537,1.0,737.1960077947384,227.02520143266537,1.0
6 days 15:10:00,737.196007627727,227.02520138782975,1.0,737.196007627727,227.02520138782975,1.0
6 days 15:15:00,737.1960081733598,227.02520153430984,1.0,737.1960081733598,227.02520153430984,1.0
6 days 15:20:00,737.1960078155845,227.02520143826175,1.0,737.1960078155845,227.02520143826175,1.0
6 days 15:25:00,737.1960072912603,227.0252012975022,1.0,737.1960072912603,227.0252012975022,1.0
6 days 15:30:00,737.196007421113,227.02520133236231,1.0,737.196007421113,227.02520133236231,1.0
6 days 15:35:00,737.1960075958417,227.0252013792698,1.0,737.1960075958417,227.0252013792698,1.0
6 days 15:40:00,737.196007533378,227.0252013625009,1.0,737.196007533378,227.0252013625009,1.0
6 days 15:45:00,737.1960076346342,227.02520138968399,1.0,737.1960076346342,227.02520138968399,1.0
6 days 15:50:00,737.1960075027997,227.02520135429188,1.0,737.1960075027997,227.02520135429188,1.0
6 days 15:55:00,737.1960070458078,227.02520123160826,1.0,737.1960070458078,227.02520123160826,1.0
6 days 16:00:00,737.1960078825906,227.02520145625013,1.0,737.1960078825906,227.02520145625013,1.0
6 days 16:05:00,737.1960072217879,227.0252012788517,1.0,737.1960072217879,227.0252012788517,1.0
6 days 16:10:00,737.1960080008613,227.02520148800102,1.0,737.1960080008613,227.02520148800102,1.0
6 days 16:15:00,737.196008048752,227.02520150085763,1.0,737.196008048752,227.02520150085763,1.0
6 days 16:20:00,737.1960067817232,227.02520116071236,1.0,737.1960067817232,227.02520116071236,1.0
6 days 16:25:00,737.1960077762192,227.02520142769376,1.0,737.1960077762192,227.02520142769376,1.0
6 days 16:30:00,737.1960073346935,227.02520130916224,1.0,737.1960073346935,227.02520130916224,1.0
6 days 16:35:00,737.1960074623037,227.02520134342038,1.0,737.1960074623037,227.02520134342038,1.0
6 days 16:40:00,737.1960077972561,227.02520143334135,1.0,737.1960077972561,227.02520143334135,1.0
6 days 16:45:00,737.1960081154567,227.0252015187652,1.0,737.1960081154567,227.0252015187652,1.0
6 days 16:50:00,737.1960071765932,227.0252012667187,1.0,737.1960071765932,227.0252012667187,1.0
6 days 16:55:00,737.1960078466313,227.02520144659658,1.0,737.1960078466313,227.02520144659658,1.0
6 days 17:00:00,737.1960074473166,227.0252013393969,1.0,737.1960074473166,227.0252013393969,1.0
6 days 17:05:00,737.1960077605618,227.0252014234904,1.0,737.1960077605618,227.0252014234904,1.0
6 days 17:10:00,737.1960077789155,227.0252014284176,1.0,737.1960077789155,227.0252014284176,1.0
6 days 17:15:00,737.1960078897027,227.02520145815947,1.0,737.1960078897027,227.02520145815947,1.0
6 days 17:20:00,737.1960078747207,227.02520145413743,1.0,737.1960078747207,227.02520145413743,1.0
6 days 17:25:00,737.1960072258256,227.02520127993571,1.0,737.1960072258256,227.02520127993571,1.0
6 days 17:30:00,737.1960080310067,227.02520149609376,1.0,737.1960080310067,227.02520149609376,1.0
6 days 17:35:00,737.1960076492899,227.02520139361843,1.0,737.1960076492899,227.02520139361843,1.0
6 days 17:40:00,737.196008007444,227.02520148976814,1.0,737.196008007444,227.02520148976814,1.0
6 days 17:45:00,737.196008014806,227.02520149174453,1.0,737.196008014806,227.02520149174453,1.0
6 days 17:50:00,737.1960075469916,227.02520136615558,1.0,737.1960075469916,227.02520136615558,1.0
6 days 17:55:00,737.1960075933326,227.02520137859625,1.0,737.1960075933326,227.02520137859625,1.0
6 days 18:00:00,737.1960080307643,227.02520149602873,1.0,737.1960080307643,227.02520149602873,1.0
6 days 18:05:00,737.1960082721414,227.02520156082855,1.0,737.1960082721414,227.02520156082855,1.0
6 days 18:10:00,737.1960081150232,227.02520151864877,1.0,737.1960081150232,227.02520151864877,1.0
6 days 18:15:00,737.1960071992567,227.02520127280297,1.0,737.1960071992567,227.02520127280297,1.0
6 days 18:20:00,737.1960070615265,227.0252012358281,1.0,737.1960070615265,227.0252012358281,1.0
6 days 18:25:00,737.196007956862,227.025201476189,1.0,737.196007956862,227.025201476189,1.0
6 days 18:30:00,737.1960080177663,227.02520149253925,1.0,737.1960080177663,227.02520149253925,1.0
6 days 18:35:00,737.1960076024874,227.0252013810539,1.0,737.1960076024874,227.0252013810539,1.0
6 days 18:40:00,737.1960073776747,227.02520132070092,1.0,737.1960073776747,227.02520132070092,1.0
6 days 18:45:00,737.1960081871126,227.0252015380018,1.0,737.1960081871126,227.0252015380018,1.0
6 days 18:50:00,737.1960071093894,227.02520124867723,1.0,737.1960071093894,227.02520124867723,1.0
6 days 18:55:00,737.1960076659722,227.025201398097,1.0,737.1960076659722,227.025201398097,1.0
6 days 19:00:00,737.1960074308447,227.02520133497487,1.0,737.1960074308447,227.02520133497487,1.0
6 days 19:05:00,737.1960075263411,227.02520136061176,1.0,737.1960075263411,227.02520136061176,1.0
6 days 19:10:00,737.1960077006295,227.02520140740103,1.0,737.1960077006295,227.02520140740103,1.0
6 days 19:15:00,737.1960081897155,227.02520153870063,1.0,737.1960081897155,227.02520153870063,1.0
6 days 19:20:00,737.1960076510521,227.02520139409157,1.0,737.1960076510521,227.02520139409157,1.0
6 days 19:25:00,737.1960079615799,227.02520147745557,1.0,737.1960079615799,227.02520147745557,1.0
6 days 19:30:00,737.1960081926751,227.02520153949513,1.0,737.1960081926751,227.02520153949513,1.0
6 days 19:35:00,737.1960078476153,227.02520144686073,1.0,737.1960078476153,227.02520144686073,1.0
6 days 19:40:00,737.1960069700809,227.02520121127867,1.0,737.1960069700809,227.02520121127867,1.0
6 days 19:45:00,737.1960075705344,227.02520137247586,1.0,737.1960075705344,227.02520137247586,1.0
6 days 19:50:00,737.1960080766765,227.02520150835426,1.0,737.1960080766765,227.02520150835426,1.0
6 days 19:55:00,737.1960077037513,227.02520140823913,1.0,737.1960077037513,227.02520140823913,1.0
6 days 20:00:00,737.1960075401873,227.02520136432892,1.0,737.1960075401873,227.02520136432892,1.0
6 days 20:05:00,737.1960076258335,227.02520138732137,1.0,737.1960076258335,227.02520138732137,1.0
6 days 20:10:00,737.1960074343019,227.02520133590298,1.0,737.1960074343019,227.02520133590298,1.0
6 days 20:15:00,737.1960069762519,227.02520121293531,1.0,737.1960069762519,227.02520121293531,1.0
6 days 20:20:00,737.1960076121134,227.02520138363806,1.0,737.1960076121134,227.02520138363806,1.0
6 days 20:25:00,737.19600796705,227.02520147892406,1.0,737.19600796705,227.02520147892406,1.0
6 days 20:30:00,737.1960076804424,227.02520140198163,1.0,737.1960076804424,227.02520140198163,1.0
6 days 20:35:00,737.1960082761744,227.0252015619113,1.0,737.1960082761744,227.0252015619113,1.0
6 days 20:40:00,737.1960071180187,227.0252012509939,1.0,737.1960071180187,227.0252012509939,1.0
6 days 20:45:00,737.1960080635029,227.02520150481766,1.0,737.1960080635029,227.02520150481766,1.0
6 days 20:50:00,737.1960072851032,227.02520129584926,1.0,737.1960072851032,227.02520129584926,1.0
6 days 20:55:00,737.1960072831648,227.0252012953289,1.0,737.1960072831648,227.0252012953289,1.0
6 days 21:00:00,737.1960072089297,227.02520127539978,1.0,737.1960072089297,227.02520127539978,1.0
6 days 21:05:00,737.1960080977875,227.0252015140217,1.0,737.1960080977875,227.0252015140217,1.0
6 days 21:10:00,737.1960068812549,227.02520118743254,1.0,737.1960068812549,227.02520118743254,1.0
6 days 21:15:00,737.1960076191097,227.02520138551628,1.0,737.1960076191097,227.02520138551628,1.0
6 days 21:20:00,737.1960071226767,227.0252012522444,1.0,737.1960071226767,227.0252012522444,1.0
6 days 21:25:00,737.1960076817999,227.02520140234608,1.0,737.1960076817999,227.02520140234608,1.0
6 days 21:30:00,737.1960071145828,227.02520125007152,1.0,737.1960071145828,227.02520125007152,1.0
6 days 21:35:00,737.1960071707399,227.02520126514736,1.0,737.1960071707399,227.02520126514736,1.0
6 days 21:40:00,737.1960072560526,227.02520128805037,1.0,737.1960072560526,227.02520128805037,1.0
6 days 21:45:00,737.1960068188852,227.02520117068883,1.0,737.1960068188852,227.02520117068883,1.0
6 days 21:50:00,737.1960066975781,227.0252011381229,1.0,737.1960066975781,227.0252011381229,1.0
6 days 21:55:00,737.1960079112098,227.02520146393323,1.0,737.1960079112098,227.02520146393323,1.0
6 days 22:00:00,737.1960080400626,227.0252014985249,1.0,737.1960080400626,227.0252014985249,1.0
6 days 22:05:00,737.1960080698849,227.02520150653098,1.0,737.1960080698849,227.02520150653098,1.0
